Count_cell_all,Count_cell_final,FileName_PM,FileName_TOTAL,FileName_nucleus,FileName_nucleus_cell_final_outline,FileName_score_bw,ImageNumber,ImageQuality_PowerLogLogSlope_nucleus,Intensity_MedianIntensity_PM_bgCorr_bgMask,Intensity_MedianIntensity_TOTAL_bgCorr_bgMask,Mean_cell_final_Intensity_IntegratedIntensity_PM_bgCorr_intraimage,Mean_cell_final_Intensity_IntegratedIntensity_TOTAL_bgCorr_intraimage,Mean_cell_final_Math_cytoplasmAbundance,Mean_cell_final_Math_ratio,Mean_nucleus_final_AreaShape_Area,Mean_nucleus_final_AreaShape_Center_X,Mean_nucleus_final_AreaShape_Center_Y,Mean_nucleus_final_AreaShape_Compactness,Mean_nucleus_final_AreaShape_Eccentricity,Mean_nucleus_final_AreaShape_EulerNumber,Mean_nucleus_final_AreaShape_Extent,Mean_nucleus_final_AreaShape_FormFactor,Mean_nucleus_final_AreaShape_MajorAxisLength,Mean_nucleus_final_AreaShape_MaxFeretDiameter,Mean_nucleus_final_AreaShape_MaximumRadius,Mean_nucleus_final_AreaShape_MeanRadius,Mean_nucleus_final_AreaShape_MedianRadius,Mean_nucleus_final_AreaShape_MinFeretDiameter,Mean_nucleus_final_AreaShape_MinorAxisLength,Mean_nucleus_final_AreaShape_Orientation,Mean_nucleus_final_AreaShape_Perimeter,Mean_nucleus_final_AreaShape_Solidity,Median_cell_final_Intensity_IntegratedIntensity_PM_bgCorr_intraimage,Median_cell_final_Intensity_IntegratedIntensity_TOTAL_bgCorr_intraimage,Median_cell_final_Math_cytoplasmAbundance,Median_cell_final_Math_ratio,Metadata_Channel,Metadata_FileLocation,Metadata_gene,Metadata_imageBaseName,Metadata_pathBase,Metadata_plateName,Metadata_platePath,Metadata_plateRepl,Metadata_posNum,Metadata_posPath,Metadata_siRNA,Metadata_wellNum,Metadata_wellPath,PathName_PM,PathName_TOTAL,PathName_nucleus,PathName_nucleus_cell_final_outline,Treatment
200,72,myplate_01--scrambled--control--W190--P01--PM.tif,myplate_01--scrambled--control--W190--P01--TOTAL.tif,myplate_01--scrambled--control--W190--P01--DNA.tif,myplate_01--scrambled--control--W190--P01--outlines.tif,myplate_01--scrambled--control--W190--P01--score.tif,190,-1.7570774881,0.000234912615269,0.000183955067769,9.37536943836,21.4530607591,1,0.630291342275,1309.86111111,650.430555556,463.291666667,1.03414677022,0.541278604156,1,0.752835346077,0.862602470394,45.0179001601,44.7766982838,17.8743595591,6.72236989384,5.99469551822,36.2982991258,36.9416119263,-5.0085589992,137.560916667,0.958166979159,9.74097796471,14.4421229532,1,0.625915522122,NA,NA,scrambled,myplate_01--scrambled--control--W190--P01,C:\tutorial,myplate,myplate_01,1,1,P01--scrambled--control,control,190,W190--scrambled--control,C:\tutorial\myplate_01\W190--scrambled--control\P01--scrambled--control,C:\tutorial\myplate_01\W190--scrambled--control\P01--scrambled--control,C:\tutorial\myplate_01\W190--scrambled--control\P01--scrambled--control,C:\tutorial\myplate_01--cellprofiler\W190--scrambled--control\P01--scrambled--control,scrambled_control
264,119,myplate_01--empty--empty--W191--P01--PM.tif,myplate_01--empty--empty--W191--P01--TOTAL.tif,myplate_01--empty--empty--W191--P01--DNA.tif,myplate_01--empty--empty--W191--P01--outlines.tif,myplate_01--empty--empty--W191--P01--score.tif,191,-1.72323363147,0.000173876527697,9.24009364098e-05,9.18177373169,17.9352833928,1,0.704188273365,1253.36134454,630.100840336,521.058823529,1.0258762341,0.516346180596,1,0.762180225194,0.87460461301,43.3443203935,43.371307583,17.747215774,6.62780167847,5.88128561076,35.6583667716,36.3035692093,-0.775106515381,133.149663866,0.959578289371,9.2833909872,12.5070419759,1,0.755878294656,NA,NA,empty,myplate_01--empty--empty--W191--P01,C:\tutorial,myplate,myplate_01,1,1,P01--empty--empty,empty,191,W191--empty--empty,C:\tutorial\myplate_01\W191--empty--empty\P01--empty--empty,C:\tutorial\myplate_01\W191--empty--empty\P01--empty--empty,C:\tutorial\myplate_01\W191--empty--empty\P01--empty--empty,C:\tutorial\myplate_01--cellprofiler\W191--empty--empty\P01--empty--empty,empty_empty
215,94,myplate_01--empty--empty--W192--P01--PM.tif,myplate_01--empty--empty--W192--P01--TOTAL.tif,myplate_01--empty--empty--W192--P01--DNA.tif,myplate_01--empty--empty--W192--P01--outlines.tif,myplate_01--empty--empty--W192--P01--score.tif,192,-1.75339394757,0.000295948702842,0.000229732133448,9.53061071396,20.629447864,1,0.609732237669,1234.70212766,664.989361702,451.021276596,1.03260767485,0.541455607171,1,0.749362130455,0.864164146145,43.4935997027,43.4981901409,17.4249260578,6.54702462341,5.81520743516,35.1514940287,35.7548646333,9.5324890399,132.908148936,0.958397417827,8.54213808035,16.5246590059,1,0.50678975825,NA,NA,empty,myplate_01--empty--empty--W192--P01,C:\tutorial,myplate,myplate_01,1,1,P01--empty--empty,empty,192,W192--empty--empty,C:\tutorial\myplate_01\W192--empty--empty\P01--empty--empty,C:\tutorial\myplate_01\W192--empty--empty\P01--empty--empty,C:\tutorial\myplate_01\W192--empty--empty\P01--empty--empty,C:\tutorial\myplate_01--cellprofiler\W192--empty--empty\P01--empty--empty,empty_empty
184,73,myplate_01--PIP--201--W193--P01--PM.tif,myplate_01--PIP--201--W193--P01--TOTAL.tif,myplate_01--PIP--201--W193--P01--DNA.tif,myplate_01--PIP--201--W193--P01--outlines.tif,myplate_01--PIP--201--W193--P01--score.tif,193,-2.1457535422,0.000295948702842,0.000244991155341,11.2097518917,18.3723652507,1,0.783568736735,1281.06849315,612.150684932,477.712328767,1.03571939583,0.539005368845,1,0.748042998421,0.862448455905,44.5696648077,44.6025978194,17.7819317219,6.67772342643,5.95244576117,35.9069253437,36.5281119747,3.36209611803,136.036684932,0.958351520907,10.7740905923,14.1117421305,1,0.755088930963,NA,NA,PIP,myplate_01--PIP--201--W193--P01,C:\tutorial,myplate,myplate_01,1,1,P01--PIP--201,201,193,W193--PIP--201,C:\tutorial\myplate_01\W193--PIP--201\P01--PIP--201,C:\tutorial\myplate_01\W193--PIP--201\P01--PIP--201,C:\tutorial\myplate_01\W193--PIP--201\P01--PIP--201,C:\tutorial\myplate_01--cellprofiler\W193--PIP--201\P01--PIP--201,PIP_201
265,129,myplate_01--UBE2I--660--W194--P01--PM.tif,myplate_01--UBE2I--660--W194--P01--TOTAL.tif,myplate_01--UBE2I--660--W194--P01--DNA.tif,myplate_01--UBE2I--660--W194--P01--outlines.tif,myplate_01--UBE2I--660--W194--P01--score.tif,194,-1.69836581949,0.000265430659056,0.000214473111555,11.7478489796,20.1036463762,1,0.739858479775,1244.75193798,675.046511628,453.062015504,1.03128334333,0.527557851103,1,0.751260258753,0.869637030209,43.7340701604,43.6769126592,17.6447821363,6.6109123178,5.86436593969,35.4681248882,36.1270607412,1.98987758855,133.526434109,0.959283904594,9.85006486345,14.7225756957,1,0.759226233853,NA,NA,UBE2I,myplate_01--UBE2I--660--W194--P01,C:\tutorial,myplate,myplate_01,1,1,P01--UBE2I--660,660,194,W194--UBE2I--660,C:\tutorial\myplate_01\W194--UBE2I--660\P01--UBE2I--660,C:\tutorial\myplate_01\W194--UBE2I--660\P01--UBE2I--660,C:\tutorial\myplate_01\W194--UBE2I--660\P01--UBE2I--660,C:\tutorial\myplate_01--cellprofiler\W194--UBE2I--660\P01--UBE2I--660,UBE2I_660
248,99,myplate_01--NGF--536--W195--P01--PM.tif,myplate_01--NGF--536--W195--P01--TOTAL.tif,myplate_01--NGF--536--W195--P01--DNA.tif,myplate_01--NGF--536--W195--P01--outlines.tif,myplate_01--NGF--536--W195--P01--score.tif,195,-1.7672337655,0.000555352075025,0.0003365452867,10.4719400131,19.486607545,1,0.777790671051,1209.58585859,628.151515152,484.161616162,1.03004655413,0.541467480057,1,0.758049909279,0.869749406161,43.0747725087,42.8643300989,17.3141993503,6.51760740136,5.79781364759,34.7379633315,35.3882399457,-3.12304722948,131.419757576,0.960187814684,10.371053678,13.9222858106,1,0.716267097675,NA,NA,NGF,myplate_01--NGF--536--W195--P01,C:\tutorial,myplate,myplate_01,1,1,P01--NGF--536,536,195,W195--NGF--536,C:\tutorial\myplate_01\W195--NGF--536\P01--NGF--536,C:\tutorial\myplate_01\W195--NGF--536\P01--NGF--536,C:\tutorial\myplate_01\W195--NGF--536\P01--NGF--536,C:\tutorial\myplate_01--cellprofiler\W195--NGF--536\P01--NGF--536,NGF_536
279,111,myplate_01--CDH1--396--W196--P01--PM.tif,myplate_01--CDH1--396--W196--P01--TOTAL.tif,myplate_01--CDH1--396--W196--P01--DNA.tif,myplate_01--CDH1--396--W196--P01--outlines.tif,myplate_01--CDH1--396--W196--P01--score.tif,196,-1.72506011082,0.000326466746628,0.000229732133448,9.59740177153,19.3153414012,1,0.629548425104,1161.36036036,639.324324324,483.783783784,1.03887525618,0.555272283445,1,0.749790571233,0.856703195342,42.6727238704,42.6437567109,16.7030732584,6.31849998136,5.63410703722,33.8288418589,34.4272110121,3.58511022029,129.699783784,0.955787428635,9.13090714067,14.3293816801,1,0.625769852405,NA,NA,CDH1,myplate_01--CDH1--396--W196--P01,C:\tutorial,myplate,myplate_01,1,1,P01--CDH1--396,396,196,W196--CDH1--396,C:\tutorial\myplate_01\W196--CDH1--396\P01--CDH1--396,C:\tutorial\myplate_01\W196--CDH1--396\P01--CDH1--396,C:\tutorial\myplate_01\W196--CDH1--396\P01--CDH1--396,C:\tutorial\myplate_01--cellprofiler\W196--CDH1--396\P01--CDH1--396,CDH1_396
280,100,myplate_01--RPA1--163--W197--P01--PM.tif,myplate_01--RPA1--163--W197--P01--TOTAL.tif,myplate_01--RPA1--163--W197--P01--DNA.tif,myplate_01--RPA1--163--W197--P01--outlines.tif,myplate_01--RPA1--163--W197--P01--score.tif,197,-1.70697180578,0.000402761856094,0.000450987950899,9.11137935272,20.8154331734,1,0.608698400728,1284.51,677.2,494.76,1.03608337529,0.522734610231,1,0.750287213434,0.85124375009,44.3501759562,44.4710796563,17.6620607894,6.59674860349,5.8635260174,35.86535501,36.4120708208,2.84233324736,136.73138,0.955335576391,8.04490739282,14.2630847131,1,0.599772859406,NA,NA,RPA1,myplate_01--RPA1--163--W197--P01,C:\tutorial,myplate,myplate_01,1,1,P01--RPA1--163,163,197,W197--RPA1--163,C:\tutorial\myplate_01\W197--RPA1--163\P01--RPA1--163,C:\tutorial\myplate_01\W197--RPA1--163\P01--RPA1--163,C:\tutorial\myplate_01\W197--RPA1--163\P01--RPA1--163,C:\tutorial\myplate_01--cellprofiler\W197--RPA1--163\P01--RPA1--163,RPA1_163
269,118,myplate_01--APC--491--W198--P01--PM.tif,myplate_01--APC--491--W198--P01--TOTAL.tif,myplate_01--APC--491--W198--P01--DNA.tif,myplate_01--APC--491--W198--P01--outlines.tif,myplate_01--APC--491--W198--P01--score.tif,198,-1.69313692545,0.000173876527697,0.000122918980196,6.43737473474,18.9719264039,1,0.484259035553,1224.8559322,648.56779661,496.627118644,1.0340128257,0.532895995779,1,0.760285576704,0.867381340696,43.4135060074,43.2974402917,17.468485813,6.56335444073,5.82120070111,34.9014377565,35.751169694,17.3772725099,132.371016949,0.959134254372,5.93725508568,13.0092929327,1,0.437520245636,NA,NA,APC,myplate_01--APC--491--W198--P01,C:\tutorial,myplate,myplate_01,1,1,P01--APC--491,491,198,W198--APC--491,C:\tutorial\myplate_01\W198--APC--491\P01--APC--491,C:\tutorial\myplate_01\W198--APC--491\P01--APC--491,C:\tutorial\myplate_01\W198--APC--491\P01--APC--491,C:\tutorial\myplate_01--cellprofiler\W198--APC--491\P01--APC--491,APC_491
250,80,myplate_01--HRASLS--253--W199--P01--PM.tif,myplate_01--HRASLS--253--W199--P01--TOTAL.tif,myplate_01--HRASLS--253--W199--P01--DNA.tif,myplate_01--HRASLS--253--W199--P01--outlines.tif,myplate_01--HRASLS--253--W199--P01--score.tif,199,-1.70715138981,0.000234912615269,0.000168696045876,6.10660109588,17.9648474606,1,0.407308117262,1350.5875,597.3125,475.8,1.04233134482,0.550582699952,1,0.738038831152,0.83961803897,46.0464484516,46.0569024308,17.9749405728,6.73108764166,5.98295154661,36.9249337277,37.3179944977,4.13239600397,141.765475,0.951508606959,5.5835813533,15.3716336177,1,0.333322353447,NA,NA,HRASLS,myplate_01--HRASLS--253--W199--P01,C:\tutorial,myplate,myplate_01,1,1,P01--HRASLS--253,253,199,W199--HRASLS--253,C:\tutorial\myplate_01\W199--HRASLS--253\P01--HRASLS--253,C:\tutorial\myplate_01\W199--HRASLS--253\P01--HRASLS--253,C:\tutorial\myplate_01\W199--HRASLS--253\P01--HRASLS--253,C:\tutorial\myplate_01--cellprofiler\W199--HRASLS--253\P01--HRASLS--253,HRASLS_253
215,100,myplate_01--MSRA--865--W200--P01--PM.tif,myplate_01--MSRA--865--W200--P01--TOTAL.tif,myplate_01--MSRA--865--W200--P01--DNA.tif,myplate_01--MSRA--865--W200--P01--outlines.tif,myplate_01--MSRA--865--W200--P01--score.tif,200,-1.7674760567,0.000387502834201,0.000229732133448,7.55981120441,19.639043493,1,0.495692939161,1365.82,676.41,454.61,1.03997571581,0.552023916685,1,0.751436341665,0.854413812656,46.1047384987,46.1438880339,18.0971325552,6.79643346299,6.04238543083,36.759880095,37.4165084012,5.35970766594,141.18442,0.956346689393,6.99897018191,14.9015644526,1,0.419183755118,NA,NA,MSRA,myplate_01--MSRA--865--W200--P01,C:\tutorial,myplate,myplate_01,1,1,P01--MSRA--865,865,200,W200--MSRA--865,C:\tutorial\myplate_01\W200--MSRA--865\P01--MSRA--865,C:\tutorial\myplate_01\W200--MSRA--865\P01--MSRA--865,C:\tutorial\myplate_01\W200--MSRA--865\P01--MSRA--865,C:\tutorial\myplate_01--cellprofiler\W200--MSRA--865\P01--MSRA--865,MSRA_865
208,80,myplate_01--OSM--934--W201--P01--PM.tif,myplate_01--OSM--934--W201--P01--TOTAL.tif,myplate_01--OSM--934--W201--P01--DNA.tif,myplate_01--OSM--934--W201--P01--outlines.tif,myplate_01--OSM--934--W201--P01--score.tif,201,-1.71670789694,0.000295948702842,0.000244991155341,7.41035025406,16.9764532201,1,0.535188745884,1287.95,662.2125,466.525,1.02918343194,0.51566284088,1,0.761447300822,0.874657499213,44.1795998692,44.1261165209,17.8617871263,6.69251302491,5.94417894741,35.9899278071,36.6463866607,-1.57794985036,135.020775,0.960768736889,7.20962106623,13.3499657831,1,0.508460727899,NA,NA,OSM,myplate_01--OSM--934--W201--P01,C:\tutorial,myplate,myplate_01,1,1,P01--OSM--934,934,201,W201--OSM--934,C:\tutorial\myplate_01\W201--OSM--934\P01--OSM--934,C:\tutorial\myplate_01\W201--OSM--934\P01--OSM--934,C:\tutorial\myplate_01\W201--OSM--934\P01--OSM--934,C:\tutorial\myplate_01--cellprofiler\W201--OSM--934\P01--OSM--934,OSM_934
188,85,myplate_01--scrambled--control--W202--P01--PM.tif,myplate_01--scrambled--control--W202--P01--TOTAL.tif,myplate_01--scrambled--control--W202--P01--DNA.tif,myplate_01--scrambled--control--W202--P01--outlines.tif,myplate_01--scrambled--control--W202--P01--score.tif,202,-1.75822550897,0.000265430659056,0.000229732133448,8.45524585553,20.229891523,1,0.600492326663,1340.51764706,561.258823529,503.105882353,1.0347625935,0.535831410465,1,0.757273537231,0.863234682007,45.4633868189,45.3937206041,18.1948625118,6.80271245972,6.0548664113,36.6790290262,37.292506818,-1.87268512389,138.733929412,0.959029796242,7.36087602191,12.9693448991,1,0.60127211166,NA,NA,scrambled,myplate_01--scrambled--control--W202--P01,C:\tutorial,myplate,myplate_01,1,1,P01--scrambled--control,control,202,W202--scrambled--control,C:\tutorial\myplate_01\W202--scrambled--control\P01--scrambled--control,C:\tutorial\myplate_01\W202--scrambled--control\P01--scrambled--control,C:\tutorial\myplate_01\W202--scrambled--control\P01--scrambled--control,C:\tutorial\myplate_01--cellprofiler\W202--scrambled--control\P01--scrambled--control,scrambled_control
213,84,myplate_01--KRT5--420--W203--P01--PM.tif,myplate_01--KRT5--420--W203--P01--TOTAL.tif,myplate_01--KRT5--420--W203--P01--DNA.tif,myplate_01--KRT5--420--W203--P01--outlines.tif,myplate_01--KRT5--420--W203--P01--score.tif,203,-1.82671790032,0.000326466746628,0.000244991155341,9.8610334238,19.7026828647,1,0.708993449333,1380.51190476,662.285714286,493.964285714,1.03019146599,0.522999420046,1,0.759535280368,0.862624524082,45.6372053133,45.4440787363,18.3465441349,6.87369037243,6.11024876469,37.3962208637,38.0631013935,1.05009241245,140.859285714,0.958657232442,9.13076227834,14.8214925178,1,0.704306573062,NA,NA,KRT5,myplate_01--KRT5--420--W203--P01,C:\tutorial,myplate,myplate_01,1,1,P01--KRT5--420,420,203,W203--KRT5--420,C:\tutorial\myplate_01\W203--KRT5--420\P01--KRT5--420,C:\tutorial\myplate_01\W203--KRT5--420\P01--KRT5--420,C:\tutorial\myplate_01\W203--KRT5--420\P01--KRT5--420,C:\tutorial\myplate_01--cellprofiler\W203--KRT5--420\P01--KRT5--420,KRT5_420
277,110,myplate_01--LIF--276--W204--P01--PM.tif,myplate_01--LIF--276--W204--P01--TOTAL.tif,myplate_01--LIF--276--W204--P01--DNA.tif,myplate_01--LIF--276--W204--P01--outlines.tif,myplate_01--LIF--276--W204--P01--score.tif,204,-1.74663322009,0.000341725768521,0.000244991155341,9.91653094461,18.1031443798,1,0.726266080222,1266.29090909,624.527272727,486.945454545,1.03738509921,0.561477617657,1,0.751480872994,0.858116333318,44.5455891418,44.3883506719,17.3449145233,6.56821332797,5.85312019671,35.2058167364,35.8168942135,4.04491846452,135.507109091,0.957222363752,9.36836815614,13.7030902532,1,0.69708436143,NA,NA,LIF,myplate_01--LIF--276--W204--P01,C:\tutorial,myplate,myplate_01,1,1,P01--LIF--276,276,204,W204--LIF--276,C:\tutorial\myplate_01\W204--LIF--276\P01--LIF--276,C:\tutorial\myplate_01\W204--LIF--276\P01--LIF--276,C:\tutorial\myplate_01\W204--LIF--276\P01--LIF--276,C:\tutorial\myplate_01--cellprofiler\W204--LIF--276\P01--LIF--276,LIF_276
206,92,myplate_01--NUDT1--103--W205--P01--PM.tif,myplate_01--NUDT1--103--W205--P01--TOTAL.tif,myplate_01--NUDT1--103--W205--P01--DNA.tif,myplate_01--NUDT1--103--W205--P01--outlines.tif,myplate_01--NUDT1--103--W205--P01--score.tif,205,-1.75031343266,0.000311207724735,0.000260250177234,11.1197067827,19.3325222909,1,0.846880260133,1371.29347826,724.815217391,434.586956522,1.03472881776,0.541473769519,1,0.750693899509,0.859149246421,45.9515555143,45.7652979437,18.1176897279,6.81695155621,6.07043875853,36.9427112211,37.607552193,-8.36149433087,140.538304348,0.956878350914,10.2387885205,12.7610666766,1,0.853162262224,NA,NA,NUDT1,myplate_01--NUDT1--103--W205--P01,C:\tutorial,myplate,myplate_01,1,1,P01--NUDT1--103,103,205,W205--NUDT1--103,C:\tutorial\myplate_01\W205--NUDT1--103\P01--NUDT1--103,C:\tutorial\myplate_01\W205--NUDT1--103\P01--NUDT1--103,C:\tutorial\myplate_01\W205--NUDT1--103\P01--NUDT1--103,C:\tutorial\myplate_01--cellprofiler\W205--NUDT1--103\P01--NUDT1--103,NUDT1_103
298,103,myplate_01--PIP--201--W206--P01--PM.tif,myplate_01--PIP--201--W206--P01--TOTAL.tif,myplate_01--PIP--201--W206--P01--DNA.tif,myplate_01--PIP--201--W206--P01--outlines.tif,myplate_01--PIP--201--W206--P01--score.tif,206,-1.84151686055,0.000311207724735,0.000306027242914,12.0426854939,18.0510995872,1,0.845037980976,1323.59223301,712.59223301,489.27184466,1.03527425855,0.532028004676,1,0.757132444801,0.860807420389,45.1173281524,44.9899123675,17.8016386432,6.7012229289,5.96265470427,36.129979193,36.7861084613,-3.09761106746,137.899417476,0.957656185658,11.2676128394,13.2348215338,1,0.845537996736,NA,NA,PIP,myplate_01--PIP--201--W206--P01,C:\tutorial,myplate,myplate_01,1,1,P01--PIP--201,201,206,W206--PIP--201,C:\tutorial\myplate_01\W206--PIP--201\P01--PIP--201,C:\tutorial\myplate_01\W206--PIP--201\P01--PIP--201,C:\tutorial\myplate_01\W206--PIP--201\P01--PIP--201,C:\tutorial\myplate_01--cellprofiler\W206--PIP--201\P01--PIP--201,PIP_201
271,107,myplate_01--ADCY5--291--W207--P01--PM.tif,myplate_01--ADCY5--291--W207--P01--TOTAL.tif,myplate_01--ADCY5--291--W207--P01--DNA.tif,myplate_01--ADCY5--291--W207--P01--outlines.tif,myplate_01--ADCY5--291--W207--P01--score.tif,207,-1.66702071932,0.000112840440124,0.000138178002089,9.78387529651,20.7155341391,1,0.66797285944,1220.11214953,614.85046729,483.542056075,1.03180959731,0.516600662574,1,0.753352149228,0.864893590656,42.9999333621,42.9049201483,17.3482576274,6.49406146701,5.7850112881,35.0791032559,35.7780499036,3.93606359907,132.186523364,0.957610256933,8.9810939217,14.5645685359,1,0.649783319303,NA,NA,ADCY5,myplate_01--ADCY5--291--W207--P01,C:\tutorial,myplate,myplate_01,1,1,P01--ADCY5--291,291,207,W207--ADCY5--291,C:\tutorial\myplate_01\W207--ADCY5--291\P01--ADCY5--291,C:\tutorial\myplate_01\W207--ADCY5--291\P01--ADCY5--291,C:\tutorial\myplate_01\W207--ADCY5--291\P01--ADCY5--291,C:\tutorial\myplate_01--cellprofiler\W207--ADCY5--291\P01--ADCY5--291,ADCY5_291
249,95,myplate_01--TOP1--787--W208--P01--PM.tif,myplate_01--TOP1--787--W208--P01--TOTAL.tif,myplate_01--TOP1--787--W208--P01--DNA.tif,myplate_01--TOP1--787--W208--P01--outlines.tif,myplate_01--TOP1--787--W208--P01--score.tif,208,-1.69326458717,0.000387502834201,0.000321286264807,9.12924509184,18.8710312925,1,0.689912187582,1272.69473684,659.221052632,490.526315789,1.03444298384,0.54975204291,1,0.752909889888,0.864150949568,44.363275014,44.2790116939,17.5546401733,6.60949502501,5.8942896041,35.3922012417,36.0430549025,9.09385798446,135.005389474,0.958666097589,8.42563528521,12.5917755319,1,0.667765162929,NA,NA,TOP1,myplate_01--TOP1--787--W208--P01,C:\tutorial,myplate,myplate_01,1,1,P01--TOP1--787,787,208,W208--TOP1--787,C:\tutorial\myplate_01\W208--TOP1--787\P01--TOP1--787,C:\tutorial\myplate_01\W208--TOP1--787\P01--TOP1--787,C:\tutorial\myplate_01\W208--TOP1--787\P01--TOP1--787,C:\tutorial\myplate_01--cellprofiler\W208--TOP1--787\P01--TOP1--787,TOP1_787
209,85,myplate_01--TP63--826--W209--P01--PM.tif,myplate_01--TP63--826--W209--P01--TOTAL.tif,myplate_01--TP63--826--W209--P01--DNA.tif,myplate_01--TP63--826--W209--P01--outlines.tif,myplate_01--TP63--826--W209--P01--score.tif,209,-1.75248903196,0.000204394571483,0.000199214089662,9.43593758227,19.7240566837,1,0.658773172585,1262.30588235,645.564705882,483.882352941,1.02393822563,0.511953012484,1,0.757711465298,0.880401226833,43.5446048899,43.594213792,17.9798174587,6.70846090893,5.94955679972,35.9130700118,36.6096524703,-4.74648496869,133.411647059,0.961535836079,8.76662865654,14.0746779502,1,0.632722911439,NA,NA,TP63,myplate_01--TP63--826--W209--P01,C:\tutorial,myplate,myplate_01,1,1,P01--TP63--826,826,209,W209--TP63--826,C:\tutorial\myplate_01\W209--TP63--826\P01--TP63--826,C:\tutorial\myplate_01\W209--TP63--826\P01--TP63--826,C:\tutorial\myplate_01\W209--TP63--826\P01--TP63--826,C:\tutorial\myplate_01--cellprofiler\W209--TP63--826\P01--TP63--826,TP63_826
261,98,myplate_01--MARCH8--123--W210--P01--PM.tif,myplate_01--MARCH8--123--W210--P01--TOTAL.tif,myplate_01--MARCH8--123--W210--P01--DNA.tif,myplate_01--MARCH8--123--W210--P01--outlines.tif,myplate_01--MARCH8--123--W210--P01--score.tif,5,-1.7360053184,0.00018913554959,0.000138178002089,7.93989032386,20.7309944781,1,0.505786039275,1228.69387755,635.336734694,470.183673469,1.04279607221,0.553428608953,1,0.747699922798,0.850005727671,43.7436930851,43.858140649,17.0607040269,6.41173302388,5.74262275111,34.8838420051,35.3238691376,3.42696703598,133.829142857,0.951568450417,7.29089040845,14.2370335797,1,0.472841587376,NA,NA,MARCH8,myplate_01--MARCH8--123--W210--P01,C:\tutorial,myplate,myplate_01,1,1,P01--MARCH8--123,123,210,W210--MARCH8--123,C:\tutorial\myplate_01\W210--MARCH8--123\P01--MARCH8--123,C:\tutorial\myplate_01\W210--MARCH8--123\P01--MARCH8--123,C:\tutorial\myplate_01\W210--MARCH8--123\P01--MARCH8--123,C:\tutorial\myplate_01--cellprofiler\W210--MARCH8--123\P01--MARCH8--123,MARCH8_123
308,125,myplate_01--KIF11--587--W211--P01--PM.tif,myplate_01--KIF11--587--W211--P01--TOTAL.tif,myplate_01--KIF11--587--W211--P01--DNA.tif,myplate_01--KIF11--587--W211--P01--outlines.tif,myplate_01--KIF11--587--W211--P01--score.tif,211,-1.68342332264,0.000288319191895,0.000222102622502,5.76365400965,18.5063786045,1,0.414381532297,1263.768,594.992,506.128,1.03226525193,0.532731415397,1,0.757398703052,0.867406631667,43.8996195842,43.7346168419,17.5575426578,6.59859551095,5.86819328687,35.3933889181,36.0698280141,-7.07483844554,134.068912,0.95863416563,5.07328158955,12.8843367035,1,0.388653313978,NA,NA,KIF11,myplate_01--KIF11--587--W211--P01,C:\tutorial,myplate,myplate_01,1,1,P01--KIF11--587,587,211,W211--KIF11--587,C:\tutorial\myplate_01\W211--KIF11--587\P01--KIF11--587,C:\tutorial\myplate_01\W211--KIF11--587\P01--KIF11--587,C:\tutorial\myplate_01\W211--KIF11--587\P01--KIF11--587,C:\tutorial\myplate_01--cellprofiler\W211--KIF11--587\P01--KIF11--587,KIF11_587
214,75,myplate_01--UCP1--625--W212--P01--PM.tif,myplate_01--UCP1--625--W212--P01--TOTAL.tif,myplate_01--UCP1--625--W212--P01--DNA.tif,myplate_01--UCP1--625--W212--P01--outlines.tif,myplate_01--UCP1--625--W212--P01--score.tif,212,-1.76248375936,0.000311207724735,0.000260250177234,8.09090162606,19.8772154705,1,0.522004597906,1333.38666667,650.68,471.426666667,1.03534487233,0.537907726369,1,0.75152137362,0.862000426911,45.3341216015,45.4195776262,18.0307206147,6.74174531386,6.00481457617,36.3922708596,36.9918046426,-1.16727352743,138.202906667,0.958001390697,7.51071973774,15.314534287,1,0.484532073303,NA,NA,UCP1,myplate_01--UCP1--625--W212--P01,C:\tutorial,myplate,myplate_01,1,1,P01--UCP1--625,625,212,W212--UCP1--625,C:\tutorial\myplate_01\W212--UCP1--625\P01--UCP1--625,C:\tutorial\myplate_01\W212--UCP1--625\P01--UCP1--625,C:\tutorial\myplate_01\W212--UCP1--625\P01--UCP1--625,C:\tutorial\myplate_01--cellprofiler\W212--UCP1--625\P01--UCP1--625,UCP1_625
